   5.7400000000000003E-003   2.0110000000000001        3.0000000000000001E-005   3.6110000000000000E-004   2.1579999999999999E-004   2.9950000000000002E-004   3.3050000000000001E-004   1.4660000000000001E-004   4.6810000000000001E-005   1.2880000000000000E-005
   6.1500000000000001E-003   2.0110000000000001        3.4260000000000001E-005   4.1149999999999997E-004   2.4600000000000002E-004   3.4140000000000000E-004   3.7680000000000000E-004   1.6730000000000000E-004   5.3460000000000000E-005   1.4720000000000000E-005
   6.5599999999999999E-003   2.0099999999999998        3.8810000000000003E-005   4.6509999999999998E-004   2.7809999999999998E-004   3.8590000000000000E-004   4.2580000000000000E-004   1.8929999999999999E-004   6.0540000000000000E-005   1.6690000000000001E-005
   6.9699999999999996E-003   2.0099999999999998        4.3640000000000002E-005   5.2170000000000005E-004   3.1189999999999999E-004   4.3290000000000001E-004   4.7770000000000001E-004   2.1259999999999999E-004   6.8050000000000001E-005   1.8770000000000002E-005
   7.3800000000000003E-003   2.0099999999999998        4.8739999999999998E-005   5.8129999999999998E-004   3.4759999999999999E-004   4.8240000000000002E-004   5.3220000000000003E-004   2.3719999999999999E-004   7.5989999999999996E-005   2.0979999999999999E-005
   7.7900000000000000E-003   2.0099999999999998        5.4129999999999998E-005   6.4369999999999998E-004   3.8499999999999998E-004   5.3439999999999998E-004   5.8949999999999996E-004   2.6300000000000000E-004   8.4369999999999994E-005   2.3320000000000000E-005
   8.2000000000000007E-003   2.0099999999999998        5.9790000000000002E-005   7.0910000000000005E-004   4.2420000000000001E-004   5.8870000000000005E-004   6.4930000000000001E-004   2.9010000000000000E-004   9.3159999999999996E-005   2.5769999999999999E-005
   8.6099999999999996E-003   2.0099999999999998        6.5740000000000004E-005   7.7720000000000003E-004   4.6500000000000003E-004   6.4539999999999997E-004   7.1170000000000001E-004   3.1849999999999999E-004   1.0240000000000000E-004   2.8350000000000001E-005
   9.0200000000000002E-003   2.0099999999999998        7.1950000000000001E-005   8.4800000000000001E-004   5.0750000000000003E-004   7.0430000000000004E-004   7.7660000000000001E-004   3.4810000000000000E-004   1.1200000000000000E-004   3.1059999999999997E-005
   9.4299999999999991E-003   2.0089999999999999        7.8449999999999996E-005   9.2150000000000001E-004   5.5159999999999996E-004   7.6550000000000001E-004   8.4400000000000002E-004   3.7889999999999999E-004   1.2210000000000001E-004   3.3890000000000002E-005
   9.8399999999999998E-003   2.0089999999999999        8.5210000000000006E-005   9.9749999999999991E-004   5.9730000000000004E-004   8.2890000000000004E-004   9.1370000000000004E-004   4.1090000000000001E-004   1.3260000000000000E-004   3.6840000000000000E-005
   1.0250000000000000E-002   2.0089999999999999        9.2250000000000006E-005   1.0759999999999999E-003   6.4440000000000005E-004   8.9439999999999995E-004   9.8569999999999994E-004   4.4410000000000001E-004   1.4349999999999999E-004   3.9919999999999997E-005
   1.0659999999999999E-002   2.0089999999999999        9.9569999999999997E-005   1.1570000000000000E-003   6.9309999999999999E-004   9.6190000000000002E-004   1.0600000000000000E-003   4.7849999999999998E-004   1.5480000000000000E-004   4.3120000000000001E-005
   1.1070000000000000E-002   2.0089999999999999        1.0720000000000000E-004   1.2400000000000000E-003   7.4319999999999996E-004   1.0310000000000000E-003   1.1360000000000001E-003   5.1400000000000003E-004   1.6650000000000001E-004   4.6449999999999997E-005
   1.1480000000000001E-002   2.0080000000000000        1.1500000000000000E-004   1.3259999999999999E-003   7.9469999999999996E-004   1.1030000000000000E-003   1.2149999999999999E-003   5.5060000000000005E-004   1.7860000000000000E-004   4.9900000000000000E-005
   1.1890000000000000E-002   2.0080000000000000        1.2310000000000001E-004   1.4139999999999999E-003   8.4749999999999995E-004   1.1760000000000000E-003   1.2949999999999999E-003   5.8830000000000004E-004   1.9120000000000001E-004   5.3480000000000003E-005
   1.2300000000000000E-002   2.0080000000000000        1.3150000000000000E-004   1.5039999999999999E-003   9.0160000000000001E-004   1.2509999999999999E-003   1.3780000000000001E-003   6.2710000000000001E-004   2.0410000000000000E-004   5.7179999999999998E-005
   1.2699999999999999E-002   2.0080000000000000        1.4019999999999999E-004   1.5950000000000001E-003   9.5699999999999995E-004   1.3280000000000000E-003   1.4620000000000000E-003   6.6690000000000000E-004   2.1750000000000000E-004   6.1010000000000000E-005
   1.3110000000000000E-002   2.0080000000000000        1.4909999999999999E-004   1.6890000000000000E-003   1.0139999999999999E-003   1.4070000000000000E-003   1.5479999999999999E-003   7.0779999999999997E-004   2.3120000000000001E-004   6.4969999999999996E-005
   1.3520000000000001E-002   2.0070000000000001        1.5830000000000000E-004   1.7849999999999999E-003   1.0709999999999999E-003   1.4870000000000000E-003   1.6360000000000001E-003   7.4969999999999995E-004   2.4530000000000000E-004   6.9049999999999998E-005
   1.3930000000000000E-002   2.0070000000000001        1.6770000000000001E-004   1.8820000000000000E-003   1.1299999999999999E-003   1.5679999999999999E-003   1.7250000000000000E-003   7.9259999999999997E-004   2.5980000000000003E-004   7.3250000000000005E-005
   1.4340000000000000E-002   2.0070000000000001        1.7750000000000000E-004   1.9810000000000001E-003   1.1900000000000001E-003   1.6509999999999999E-003   1.8159999999999999E-003   8.3650000000000000E-004   2.7470000000000001E-004   7.7579999999999999E-005
   1.4749999999999999E-002   2.0070000000000001        1.8740000000000000E-004   2.0810000000000000E-003   1.2509999999999999E-003   1.7350000000000000E-003   1.9080000000000000E-003   8.8130000000000001E-004   2.9000000000000000E-004   8.2039999999999994E-005
   1.5160000000000000E-002   2.0059999999999998        1.9770000000000001E-004   2.1830000000000000E-003   1.3120000000000000E-003   1.8209999999999999E-003   2.0019999999999999E-003   9.2699999999999998E-004   3.0560000000000000E-004   8.6630000000000002E-005
   1.5570000000000001E-002   2.0059999999999998        2.0809999999999999E-004   2.2870000000000000E-003   1.3749999999999999E-003   1.9080000000000000E-003   2.0969999999999999E-003   9.7360000000000003E-004   3.2160000000000001E-004   9.1340000000000003E-005
   1.5980000000000001E-002   2.0059999999999998        2.1890000000000001E-004   2.3909999999999999E-003   1.4380000000000000E-003   1.9959999999999999E-003   2.1930000000000001E-003   1.0210000000000000E-003   3.3799999999999998E-004   9.6180000000000004E-005
   1.6389999999999998E-002   2.0049999999999999        2.2990000000000000E-004   2.4970000000000001E-003   1.5020000000000001E-003   2.0850000000000000E-003   2.2899999999999999E-003   1.0690000000000001E-003   3.5480000000000000E-004   1.0110000000000000E-004
   1.6799999999999999E-002   2.0049999999999999        2.4110000000000001E-004   2.6029999999999998E-003   1.5670000000000000E-003   2.1749999999999999E-003   2.3879999999999999E-003   1.1190000000000000E-003   3.7189999999999999E-004   1.0620000000000001E-004
   1.7210000000000000E-002   2.0049999999999999        2.5260000000000001E-004   2.7109999999999999E-003   1.6329999999999999E-003   2.2659999999999998E-003   2.4880000000000002E-003   1.1680000000000000E-003   3.8939999999999998E-004   1.1150000000000000E-004
   1.7620000000000000E-002   2.0040000000000000        2.6439999999999998E-004   2.8189999999999999E-003   1.6990000000000000E-003   2.3570000000000002E-003   2.5869999999999999E-003   1.2190000000000000E-003   4.0719999999999998E-004   1.1680000000000001E-004
   1.8030000000000001E-002   2.0040000000000000        2.7629999999999999E-004   2.9290000000000002E-003   1.7650000000000001E-003   2.4499999999999999E-003   2.6879999999999999E-003   1.2710000000000000E-003   4.2539999999999999E-004   1.2229999999999999E-004
   1.8440000000000002E-002   2.0040000000000000        2.8860000000000002E-004   3.0379999999999999E-003   1.8320000000000001E-003   2.5430000000000001E-003   2.7889999999999998E-003   1.3230000000000000E-003   4.4390000000000000E-004   1.2789999999999999E-004
   1.8849999999999999E-002   2.0030000000000001        3.0110000000000000E-004   3.1489999999999999E-003   1.9000000000000000E-003   2.6370000000000000E-003   2.8909999999999999E-003   1.3749999999999999E-003   4.6279999999999997E-004   1.3359999999999999E-004
   1.9259999999999999E-002   2.0030000000000001        3.1379999999999998E-004   3.2590000000000002E-003   1.9680000000000001E-003   2.7309999999999999E-003   2.9930000000000000E-003   1.4289999999999999E-003   4.8200000000000001E-004   1.3950000000000000E-004
   1.9670000000000000E-002   2.0030000000000001        3.2670000000000003E-004   3.3709999999999999E-003   2.0360000000000000E-003   2.8249999999999998E-003   3.0959999999999998E-003   1.4829999999999999E-003   5.0149999999999999E-004   1.4540000000000001E-004
   2.0080000000000001E-002   2.0019999999999998        3.3990000000000002E-004   3.4819999999999999E-003   2.1040000000000000E-003   2.9199999999999999E-003   3.1990000000000000E-003   1.5370000000000000E-003   5.2139999999999999E-004   1.5160000000000000E-004
   2.0490000000000001E-002   2.0019999999999998        3.5330000000000002E-004   3.5929999999999998E-003   2.1730000000000000E-003   3.0149999999999999E-003   3.3019999999999998E-003   1.5930000000000000E-003   5.4160000000000005E-004   1.5779999999999999E-004
   2.0899999999999998E-002   2.0019999999999998        3.6699999999999998E-004   3.7050000000000000E-003   2.2409999999999999E-003   3.1110000000000001E-003   3.4050000000000000E-003   1.6479999999999999E-003   5.6200000000000000E-004   1.6420000000000001E-004
   2.1309999999999999E-002   2.0009999999999999        3.8089999999999999E-004   3.8159999999999999E-003   2.3100000000000000E-003   3.2060000000000001E-003   3.5079999999999998E-003   1.7049999999999999E-003   5.8279999999999996E-004   1.7070000000000000E-004
   2.1720000000000000E-002   2.0009999999999999        3.9500000000000001E-004   3.9269999999999999E-003   2.3790000000000000E-003   3.3010000000000001E-003   3.6110000000000001E-003   1.7610000000000000E-003   6.0400000000000004E-004   1.7730000000000000E-004
   2.2130000000000000E-002   2.0000000000000000        4.0929999999999997E-004   4.0379999999999999E-003   2.4480000000000001E-003   3.3969999999999998E-003   3.7130000000000002E-003   1.8180000000000000E-003   6.2540000000000002E-004   1.8400000000000000E-004
   2.2540000000000001E-002   2.0000000000000000        4.2390000000000000E-004   4.1489999999999999E-003   2.5160000000000000E-003   3.4919999999999999E-003   3.8159999999999999E-003   1.8760000000000001E-003   6.4709999999999995E-004   1.9090000000000001E-004
   2.2950000000000002E-002   2.0000000000000000        4.3869999999999998E-004   4.2589999999999998E-003   2.5850000000000001E-003   3.5869999999999999E-003   3.9179999999999996E-003   1.9340000000000000E-003   6.6900000000000000E-004   1.9790000000000001E-004
   2.3359999999999999E-002   1.9990000000000001        4.5370000000000002E-004   4.3680000000000004E-003   2.6530000000000000E-003   3.6819999999999999E-003   4.0200000000000001E-003   1.9919999999999998E-003   6.9130000000000005E-004   2.0510000000000000E-004
   2.3769999999999999E-002   1.9990000000000001        4.6890000000000001E-004   4.4770000000000001E-003   2.7209999999999999E-003   3.7759999999999998E-003   4.1209999999999997E-003   2.0500000000000002E-003   7.1389999999999995E-004   2.1230000000000001E-004
   2.4180000000000000E-002   1.9980000000000000        4.8430000000000001E-004   4.5849999999999997E-003   2.7880000000000001E-003   3.8700000000000002E-003   4.2209999999999999E-003   2.1090000000000002E-003   7.3669999999999996E-004   2.1970000000000000E-004
   2.4590000000000001E-002   1.9980000000000000        4.9989999999999995E-004   4.6920000000000000E-003   2.8560000000000000E-003   3.9630000000000004E-003   4.3210000000000002E-003   2.1679999999999998E-003   7.5980000000000004E-004   2.2719999999999999E-004
   2.5000000000000001E-002   1.9970000000000001        5.1579999999999996E-004   4.7980000000000002E-003   2.9229999999999998E-003   4.0559999999999997E-003   4.4200000000000003E-003   2.2279999999999999E-003   7.8310000000000001E-004   2.3489999999999999E-004
   2.5409999999999999E-002   1.9970000000000001        5.3180000000000002E-004   4.9030000000000002E-003   2.9889999999999999E-003   4.1479999999999998E-003   4.5180000000000003E-003   2.2870000000000000E-003   8.0679999999999999E-004   2.4269999999999999E-004
   2.5819999999999999E-002   1.9970000000000001        5.4810000000000004E-004   5.0070000000000002E-003   3.0550000000000000E-003   4.2399999999999998E-003   4.6160000000000003E-003   2.3470000000000001E-003   8.3060000000000002E-004   2.5060000000000002E-004
   2.6230000000000000E-002   1.9960000000000000        5.6450000000000001E-004   5.1100000000000000E-003   3.1199999999999999E-003   4.3299999999999996E-003   4.7120000000000000E-003   2.4069999999999999E-003   8.5470000000000001E-004   2.5860000000000000E-004
   2.6640000000000000E-002   1.9960000000000000        5.8120000000000003E-004   5.2119999999999996E-003   3.1849999999999999E-003   4.4200000000000003E-003   4.8069999999999996E-003   2.4659999999999999E-003   8.7909999999999996E-004   2.6679999999999998E-004
   2.7050000000000001E-002   1.9950000000000001        5.9800000000000001E-004   5.3119999999999999E-003   3.2490000000000002E-003   4.5090000000000000E-003   4.9010000000000000E-003   2.5260000000000000E-003   9.0359999999999995E-004   2.7500000000000002E-004
   2.7459999999999998E-002   1.9950000000000001        6.1499999999999999E-004   5.4099999999999999E-003   3.3119999999999998E-003   4.5970000000000004E-003   4.9940000000000002E-003   2.5860000000000002E-003   9.2840000000000002E-004   2.8350000000000001E-004
   2.7869999999999999E-002   1.9940000000000000        6.3230000000000003E-004   5.5069999999999997E-003   3.3750000000000000E-003   4.6829999999999997E-003   5.0850000000000001E-003   2.6459999999999999E-003   9.5350000000000003E-004   2.9200000000000000E-004
   2.8280000000000000E-002   1.9940000000000000        6.4970000000000002E-004   5.6030000000000003E-003   3.4359999999999998E-003   4.7689999999999998E-003   5.1760000000000000E-003   2.7060000000000001E-003   9.7870000000000010E-004   3.0069999999999999E-004
   2.8690000000000000E-002   1.9930000000000001        6.6719999999999995E-004   5.6969999999999998E-003   3.4970000000000001E-003   4.8529999999999997E-003   5.2639999999999996E-003   2.7659999999999998E-003   1.0039999999999999E-003   3.0949999999999999E-004
   2.9100000000000001E-002   1.9930000000000001        6.8499999999999995E-004   5.7889999999999999E-003   3.5569999999999998E-003   4.9370000000000004E-003   5.3509999999999999E-003   2.8260000000000000E-003   1.0300000000000001E-003   3.1839999999999999E-004
   2.9510000000000002E-002   1.9920000000000000        7.0290000000000001E-004   5.8789999999999997E-003   3.6159999999999999E-003   5.0190000000000000E-003   5.4370000000000000E-003   2.8850000000000000E-003   1.0560000000000001E-003   3.2739999999999999E-004
   2.9919999999999999E-002   1.9920000000000000        7.2099999999999996E-004   5.9670000000000001E-003   3.6740000000000002E-003   5.0990000000000002E-003   5.5209999999999999E-003   2.9450000000000001E-003   1.0820000000000001E-003   3.3660000000000000E-004
   3.0329999999999999E-002   1.9910000000000001        7.3930000000000003E-004   6.0540000000000004E-003   3.7320000000000001E-003   5.1789999999999996E-003   5.6030000000000003E-003   3.0040000000000002E-003   1.1080000000000000E-003   3.4590000000000001E-004
   3.0740000000000000E-002   1.9900000000000000        7.5779999999999999E-004   6.1380000000000002E-003   3.7880000000000001E-003   5.2560000000000003E-003   5.6839999999999998E-003   3.0630000000000002E-003   1.1340000000000000E-003   3.5530000000000002E-004
   3.1150000000000001E-002   1.9900000000000000        7.7640000000000001E-004   6.2199999999999998E-003   3.8419999999999999E-003   5.3330000000000001E-003   5.7619999999999998E-003   3.1220000000000002E-003   1.1609999999999999E-003   3.6479999999999998E-004
   3.1559999999999998E-002   1.9890000000000001        7.9509999999999997E-004   6.3000000000000000E-003   3.8960000000000002E-003   5.4070000000000003E-003   5.8389999999999996E-003   3.1800000000000001E-003   1.1869999999999999E-003   3.7450000000000000E-004
   3.1969999999999998E-002   1.9890000000000001        8.1410000000000000E-004   6.3780000000000000E-003   3.9490000000000003E-003   5.4799999999999996E-003   5.9140000000000000E-003   3.2390000000000001E-003   1.2140000000000000E-003   3.8430000000000002E-004
   3.2379999999999999E-002   1.9880000000000000        8.3310000000000003E-004   6.4530000000000004E-003   4.0010000000000002E-003   5.5519999999999996E-003   5.9870000000000001E-003   3.2970000000000000E-003   1.2409999999999999E-003   3.9419999999999999E-004
   3.2790000000000000E-002   1.9880000000000000        8.5240000000000001E-004   6.5269999999999998E-003   4.0509999999999999E-003   5.6220000000000003E-003   6.0580000000000000E-003   3.3540000000000002E-003   1.2689999999999999E-003   4.0420000000000001E-004
   3.3200000000000000E-002   1.9870000000000001        8.7169999999999999E-004   6.5979999999999997E-003   4.1000000000000003E-003   5.6899999999999997E-003   6.1269999999999996E-003   3.4110000000000000E-003   1.2960000000000001E-003   4.1439999999999999E-004
   3.3610000000000001E-002   1.9870000000000001        8.9119999999999998E-004   6.6660000000000001E-003   4.1479999999999998E-003   5.7559999999999998E-003   6.1939999999999999E-003   3.4680000000000002E-003   1.3230000000000000E-003   4.2470000000000002E-004
   3.4020000000000002E-002   1.9860000000000000        9.1089999999999997E-004   6.7320000000000001E-003   4.1939999999999998E-003   5.8209999999999998E-003   6.2589999999999998E-003   3.5249999999999999E-003   1.3510000000000000E-003   4.3510000000000000E-004
   3.4430000000000002E-002   1.9850000000000001        9.3070000000000002E-004   6.7960000000000000E-003   4.2399999999999998E-003   5.8840000000000003E-003   6.3220000000000004E-003   3.5799999999999998E-003   1.3780000000000001E-003   4.4559999999999999E-004
   3.4840000000000003E-002   1.9850000000000001        9.5060000000000001E-004   6.8570000000000002E-003   4.2830000000000003E-003   5.9449999999999998E-003   6.3829999999999998E-003   3.6359999999999999E-003   1.4059999999999999E-003   4.5619999999999998E-004
   3.5249999999999997E-002   1.9840000000000000        9.7059999999999996E-004   6.9150000000000001E-003   4.3260000000000000E-003   6.0029999999999997E-003   6.4409999999999997E-003   3.6909999999999998E-003   1.4339999999999999E-003   4.6690000000000002E-004
   3.5659999999999997E-002   1.9840000000000000        9.9080000000000001E-004   6.9719999999999999E-003   4.3670000000000002E-003   6.0610000000000004E-003   6.4970000000000002E-003   3.7450000000000001E-003   1.4620000000000000E-003   4.7780000000000001E-004
   3.6069999999999998E-002   1.9830000000000001        1.0110000000000000E-003   7.0250000000000000E-003   4.4070000000000003E-003   6.1159999999999999E-003   6.5510000000000004E-003   3.7989999999999999E-003   1.4900000000000000E-003   4.8879999999999996E-004
   3.6479999999999999E-002   1.9820000000000000        1.0310000000000000E-003   7.0759999999999998E-003   4.4450000000000002E-003   6.1690000000000000E-003   6.6030000000000004E-003   3.8520000000000000E-003   1.5180000000000000E-003   4.9989999999999995E-004
   3.6889999999999999E-002   1.9820000000000000        1.0520000000000000E-003   7.1240000000000001E-003   4.4819999999999999E-003   6.2199999999999998E-003   6.6519999999999999E-003   3.9050000000000001E-003   1.5460000000000001E-003   5.1110000000000001E-004
   3.7300000000000000E-002   1.9810000000000001        1.0730000000000000E-003   7.1700000000000002E-003   4.5180000000000003E-003   6.2700000000000004E-003   6.6990000000000001E-003   3.9560000000000003E-003   1.5750000000000000E-003   5.2240000000000001E-004
   3.7699999999999997E-002   1.9800000000000000        1.0930000000000000E-003   7.2119999999999997E-003   4.5519999999999996E-003   6.3169999999999997E-003   6.7440000000000000E-003   4.0080000000000003E-003   1.6030000000000000E-003   5.3390000000000002E-004
   3.8109999999999998E-002   1.9800000000000000        1.1140000000000000E-003   7.2519999999999998E-003   4.5840000000000004E-003   6.3619999999999996E-003   6.7860000000000004E-003   4.0580000000000000E-003   1.6310000000000001E-003   5.4540000000000003E-004
   3.8519999999999999E-002   1.9790000000000001        1.1349999999999999E-003   7.2899999999999996E-003   4.6150000000000002E-003   6.4050000000000001E-003   6.8259999999999996E-003   4.1079999999999997E-003   1.6600000000000000E-003   5.5710000000000004E-004
   3.8929999999999999E-002   1.9780000000000000        1.1559999999999999E-003   7.3249999999999999E-003   4.6449999999999998E-003   6.4460000000000003E-003   6.8640000000000003E-003   4.1570000000000001E-003   1.6880000000000000E-003   5.6890000000000000E-004
   3.9340000000000000E-002   1.9780000000000000        1.1770000000000001E-003   7.3559999999999997E-003   4.6730000000000001E-003   6.4850000000000003E-003   6.8989999999999998E-003   4.2050000000000004E-003   1.7160000000000001E-003   5.8069999999999997E-004
   3.9750000000000001E-002   1.9770000000000001        1.1980000000000001E-003   7.3860000000000002E-003   4.6990000000000001E-003   6.5220000000000000E-003   6.9319999999999998E-003   4.2529999999999998E-003   1.7450000000000000E-003   5.9279999999999999E-004
   4.0160000000000001E-002   1.9760000000000000        1.2199999999999999E-003   7.4120000000000002E-003   4.7239999999999999E-003   6.5570000000000003E-003   6.9620000000000003E-003   4.3000000000000000E-003   1.7730000000000001E-003   6.0490000000000001E-004
   4.0570000000000002E-002   1.9760000000000000        1.2409999999999999E-003   7.4370000000000000E-003   4.7479999999999996E-003   6.5890000000000002E-003   6.9899999999999997E-003   4.3460000000000000E-003   1.8020000000000000E-003   6.1709999999999998E-004
   4.0980000000000003E-002   1.9750000000000001        1.2630000000000000E-003   7.4580000000000002E-003   4.7699999999999999E-003   6.6200000000000000E-003   7.0159999999999997E-003   4.3909999999999999E-003   1.8309999999999999E-003   6.2940000000000001E-004
   4.1390000000000003E-002   1.9740000000000000        1.2840000000000000E-003   7.4760000000000000E-003   4.7900000000000000E-003   6.6480000000000003E-003   7.0390000000000001E-003   4.4359999999999998E-003   1.8590000000000000E-003   6.4179999999999999E-004
   4.1799999999999997E-002   1.9740000000000000        1.3050000000000000E-003   7.4920000000000004E-003   4.8089999999999999E-003   6.6750000000000004E-003   7.0600000000000003E-003   4.4790000000000003E-003   1.8870000000000000E-003   6.5430000000000002E-004
   4.2209999999999998E-002   1.9730000000000001        1.3270000000000001E-003   7.5050000000000004E-003   4.8269999999999997E-003   6.6990000000000001E-003   7.0790000000000002E-003   4.5220000000000000E-003   1.9160000000000000E-003   6.6690000000000000E-004
   4.2619999999999998E-002   1.9720000000000000        1.3489999999999999E-003   7.5150000000000000E-003   4.8430000000000001E-003   6.7210000000000004E-003   7.0949999999999997E-003   4.5630000000000002E-003   1.9440000000000000E-003   6.7960000000000004E-004
   4.3029999999999999E-002   1.9710000000000001        1.3710000000000000E-003   7.5240000000000003E-003   4.8580000000000003E-003   6.7419999999999997E-003   7.1089999999999999E-003   4.6049999999999997E-003   1.9729999999999999E-003   6.9249999999999997E-004
   4.3439999999999999E-002   1.9710000000000001        1.3920000000000000E-003   7.5290000000000001E-003   4.8710000000000003E-003   6.7600000000000004E-003   7.1209999999999997E-003   4.6439999999999997E-003   2.0010000000000002E-003   7.0540000000000002E-004
   4.3850000000000000E-002   1.9700000000000000        1.4139999999999999E-003   7.5310000000000004E-003   4.8820000000000001E-003   6.7749999999999998E-003   7.1300000000000001E-003   4.6829999999999997E-003   2.0300000000000001E-003   7.1840000000000001E-004
   4.4260000000000001E-002   1.9690000000000001        1.4360000000000000E-003   7.5319999999999996E-003   4.8919999999999996E-003   6.7900000000000000E-003   7.1380000000000002E-003   4.7219999999999996E-003   2.0579999999999999E-003   7.3160000000000000E-004
   4.4670000000000001E-002   1.9690000000000001        1.4580000000000001E-003   7.5290000000000001E-003   4.9010000000000000E-003   6.8009999999999998E-003   7.1419999999999999E-003   4.7580000000000001E-003   2.0860000000000002E-003   7.4470000000000005E-004
   4.5080000000000002E-002   1.9680000000000000        1.4800000000000000E-003   7.5240000000000003E-003   4.9080000000000000E-003   6.8110000000000002E-003   7.1450000000000003E-003   4.7949999999999998E-003   2.1140000000000000E-003   7.5799999999999999E-004
   4.5490000000000003E-002   1.9670000000000001        1.5020000000000001E-003   7.5170000000000002E-003   4.9140000000000000E-003   6.8190000000000004E-003   7.1450000000000003E-003   4.8300000000000001E-003   2.1429999999999999E-003   7.7150000000000005E-004
   4.5900000000000003E-002   1.9660000000000000        1.5240000000000000E-003   7.5059999999999997E-003   4.9170000000000004E-003   6.8250000000000003E-003   7.1430000000000000E-003   4.8640000000000003E-003   2.1700000000000001E-003   7.8479999999999999E-004
   4.6309999999999997E-002   1.9660000000000000        1.5460000000000001E-003   7.4939999999999998E-003   4.9210000000000000E-003   6.8290000000000000E-003   7.1390000000000004E-003   4.8970000000000003E-003   2.1979999999999999E-003   7.9849999999999995E-004
   4.6719999999999998E-002   1.9650000000000001        1.5679999999999999E-003   7.4790000000000004E-003   4.9220000000000002E-003   6.8310000000000003E-003   7.1329999999999996E-003   4.9290000000000002E-003   2.2260000000000001E-003   8.1209999999999995E-004
   4.7129999999999998E-002   1.9640000000000000        1.5900000000000001E-003   7.4619999999999999E-003   4.9220000000000002E-003   6.8300000000000001E-003   7.1240000000000001E-003   4.9600000000000000E-003   2.2539999999999999E-003   8.2580000000000001E-004
   4.7539999999999999E-002   1.9630000000000001        1.6119999999999999E-003   7.4419999999999998E-003   4.9199999999999999E-003   6.8279999999999999E-003   7.1139999999999997E-003   4.9899999999999996E-003   2.2810000000000000E-003   8.3960000000000003E-004
   4.7950000000000000E-002   1.9620000000000000        1.6340000000000000E-003   7.4209999999999996E-003   4.9179999999999996E-003   6.8250000000000003E-003   7.1009999999999997E-003   5.0200000000000002E-003   2.3089999999999999E-003   8.5360000000000004E-004
   4.8360000000000000E-002   1.9620000000000000        1.6559999999999999E-003   7.3969999999999999E-003   4.9129999999999998E-003   6.8190000000000004E-003   7.0870000000000004E-003   5.0480000000000004E-003   2.3360000000000000E-003   8.6750000000000000E-004
